,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1416,067370,선바이오,KOSDAQ,기술성장기업부,7370,1,30,0.41,7270,7830,6830,21746,157417350,90750900350,12313555,KSQ,의약품 제조업,"PEG유도체 제품 (62%), 기술료수입 (38%)",2022-10-05,12월,노광,http://www.sunbio.com,경기도
1417,311690,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9950,2,-750,-7.01,10590,10660,9700,162672,1646268290,90669394900,9112502,KSQ,자연과학 및 공학 연구개발업,"생명정보 플랫폼, 마이크로바이옴 분석 서비스",2019-12-26,12월,천종식,http://www.cjbioscience.com,서울특별시
1418,432720,퀄리타스반도체,KOSDAQ,기술성장기업부,6510,2,-640,-8.95,7140,7140,6350,224091,1477777440,90642583920,13923592,KSQ,반도체 제조업,초고속 통신용 반도체 IP,2023-10-27,12월,김두호,http://q-semi.com,경기도
1419,163560,동일고무벨트,KOSPI,,6510,2,-210,-3.13,6620,6740,6290,133118,864039310,90489000000,13900000,STK,고무제품 제조업,"산업용고무제품, 종합고무부품",2012-10-19,12월,이윤환,http://www.drbworld.com,부산광역시
1420,061250,화일약품,KOSDAQ,중견기업부,1090,2,-25,-2.24,1100,1115,1061,517029,561154770,90333371770,82874653,KSQ,의약품 제조업,의약품 원료,2002-04-18,12월,"조경숙, 서생규(각자대표)",http://www.hwail.com,경기도
1421,408920,메쎄이상,KOSDAQ,벤처기업부,2085,2,-30,-1.42,2095,2120,2060,17479,36398535,90139668675,43232455,KSQ,기타 사업지원 서비스업,"전시주최, 컨벤션 및 행사 대행업",2022-03-07,12월,조원표,http://messeesang.com,서울특별시
1422,125210,아모그린텍,KOSDAQ,우량기업부,5460,2,-320,-5.54,5680,5800,5380,152111,843923170,90072473400,16496790,KSQ,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,2019-03-29,12월,"양성철, 김병규(각자대표)",http://amogreentech.co.kr,경기도
1423,039240,경남스틸,KOSDAQ,우량기업부,3335,1,330,10.98,3010,3550,3005,5822571,19311199855,89976979340,26979604,KSQ,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",2000-03-07,12월,최석우,http://www.ksteel.co.kr,경상남도
1424,466410,사이냅소프트,KOSDAQ,벤처기업부,17840,2,-1670,-8.56,20000,20900,16950,634960,11858154290,89860490320,5037023,KSQ,소프트웨어 개발 및 공급업,"웹 기반 문서뷰어, 문서필터, 웹 에디터 등",2024-11-19,12월,전경헌,http:///www.synapsoft.co.kr,서울특별시
1425,002460,HS화성,KOSPI,,8840,2,-260,-2.86,9080,9080,8820,9880,87793970,89726000000,10150000,STK,건물 건설업,아파트 건설,1988-09-29,12월,"이종원,최진엽",http://www.hwasung.com,대구광역시
1426,293580,나우IB,KOSDAQ,중견기업부,944,1,4,0.43,930,997,927,847134,815077655,89613872800,94929950,KSQ,기타 금융업,"투자조합, PEF 결성 및 투자",2018-10-04,12월,이승원,http://www.nauib.com,서울특별시
1427,388790,라이콤,KOSDAQ,벤처기업부,2995,2,-95,-3.07,3200,3290,2885,635814,1917458895,89592220350,29913930,KSQ,통신 및 방송 장비 제조업,"제조업(광증폭기, 광송수신기, 광섬유레이저 외)",2021-09-03,12월,김성준,http://www.licomm.com,경기도
1428,290670,대보마그네틱,KOSDAQ,우량기업부,11390,2,-450,-3.8,11650,11790,10910,30174,341113910,89498747400,7857660,KSQ,기타 전기장비 제조업,"전자석탈철기, 자력선별기",2018-11-06,12월,이준각,http://www.daebo.com,경기도
1429,064850,에프앤가이드,KOSDAQ,벤처기업부,7820,2,-310,-3.81,8100,8120,7770,39369,309578460,89228796240,11410332,KSQ,기타 정보 서비스업,"금융정보서비스, INDEX, 펀드평가 등",2020-12-17,12월,전민석,http://www.fnguide.com,서울특별시
1430,419080,엔젯,KOSDAQ,기술성장기업부,8480,2,-320,-3.64,8790,8790,8120,32103,270566430,89191088160,10517817,KSQ,특수 목적용 기계 제조업,"EHD 잉크젯 프린터, EHD 코터",2022-11-18,12월,변도영,http://enjet.co.kr,경기도
1431,010100,한국무브넥스,KOSPI,,2925,2,-15,-0.51,2910,2950,2785,141029,402889990,89067478500,30450420,STK,자동차 신품 부품 제조업,"자동차부품(제동,구동장치),프랜지(관이음쇠),철구조물,산업기계 제조",1987-10-02,12월,이현덕,http://www.koreamovenex.com,울산광역시
1432,208140,정다운,KOSDAQ,우량기업부,2725,2,-20,-0.73,2735,2870,2705,930214,2576276470,89064570350,32684246,KSQ,"도축, 육류 가공 및 저장 처리업","통오리,정육,오리털,훈연육",2014-12-17,12월,이지훈,http://jungdawn.co.kr,전라남도
1433,384470,코어라인소프트,KOSDAQ,기술성장기업부,6940,2,-230,-3.21,7170,7500,6780,102947,718819340,89054524160,12832064,KSQ,소프트웨어 개발 및 공급업,의료영상 진단보조 솔루션,2023-09-18,12월,김진국,http://www.corelinesoft.com,서울특별시
1434,033230,인성정보,KOSDAQ,중견기업부,1762,2,-36,-2.0,1825,1850,1670,597195,1043629085,89008099560,50515380,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",넷트워크 관련 장비 및 솔루션,1999-07-30,12월,"원종윤, 조정재(각자대표이사)",http://www.insunginfo.co.kr,서울특별시
1435,013310,아진산업,KOSDAQ,우량기업부,2285,2,-15,-0.65,2330,2330,2200,125719,283028055,88673039870,38806582,KSQ,자동차 신품 부품 제조업,자동차 차체 부품,2015-12-22,12월,서중호,http://www.wamc.co.kr,경상북도
1436,142210,유니트론텍,KOSDAQ,우량기업부,4605,2,-95,-2.02,4700,4725,4470,172957,792966735,88628253660,19246092,KSQ,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",2016-02-02,12월,남궁선,http://www.unitrontech.com,서울특별시
1437,372910,한컴라이프케어,KOSPI,,3195,2,-20,-0.62,3180,3245,3005,336477,1047416105,88419727170,27674406,STK,의료용 기기 제조업,"공기호흡기, 방독면, 보호복 등",2021-08-17,12월,"오병진,김선영",http://www.hancomlifecare.com,경기도
1438,045970,코아시아,KOSDAQ,중견기업부,3360,2,-185,-5.22,3525,3600,3275,93901,315656570,88417983360,26314876,KSQ,반도체 제조업,LED패키지,2000-08-03,12월,이희준 (단독대표),http://www.coasiacorp.co.kr,인천광역시
1439,120240,대정화금,KOSDAQ,우량기업부,12260,2,-380,-3.01,12640,12640,12070,13976,171926330,88154193660,7190391,KSQ,기초 화학물질 제조업,"시약, 원료의약품",2010-12-20,12월,송영준,http://www.daejung.kr,경기도
1440,041920,메디아나,KOSDAQ,우량기업부,4735,2,-200,-4.05,4935,4935,4680,45690,216684925,88062585905,18598223,KSQ,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",2014-10-07,12월,곽민철,http://www.mediana.co.kr,강원특별자치도
1441,389500,에스비비테크,KOSDAQ,기술성장기업부,14250,2,-550,-3.72,14620,14800,13490,57346,800374950,87992382000,6174904,KSQ,일반 목적용 기계 제조업,"베어링, 감속기",2022-10-17,12월,"류재완, 송진웅(각자 대표이사)",http://www.sbb.co.kr/,경기도
1442,170920,엘티씨,KOSDAQ,벤처기업부,8970,2,-130,-1.43,9100,9130,8570,60884,538087020,87956411400,9805620,KSQ,기초 화학물질 제조업,FPD(LCD/OLED) 및 반도체용 박리액,2013-10-08,12월,최호성,http://www.l-tech.co.kr,경기도
1443,347890,엠투아이,KOSDAQ,벤처기업부,5200,2,-140,-2.62,5250,5350,5200,45186,237068870,87948660800,16913204,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","스마트HMI, 스마트SCADA, 스마트팩토리솔루션",2020-07-29,12월,강원희,http://www.m2i.co.kr,경기도
1444,481850,신한글로벌액티브리츠,KOSPI,,2020,2,-35,-1.7,2030,2040,1993,52583,105721960,87824881280,43477664,STK,신탁업 및 집합투자업,신탁 및 집합투자,2024-07-01,02월,조준우,http://shglobalreit.com,서울특별시
1445,171120,라이온켐텍,KOSDAQ,중견기업부,2440,2,-55,-2.2,2425,2490,2400,80113,194521555,87600294400,35901760,KSQ,기타 화학제품 제조업,"합성왁스, 인조대리석",2013-11-19,12월,"박희원, 박서영, 박상원(각자대표)",http://www.lctkorea.com,대전광역시
1446,036090,위지트,KOSDAQ,중견기업부,739,2,-38,-4.89,754,765,736,3794695,2821325500,87491897876,118392284,KSQ,특수 목적용 기계 제조업,LCD 반도체,1999-12-10,12월,양승환,http://www.wizit.co.kr,인천광역시
1447,160980,싸이맥스,KOSDAQ,우량기업부,8000,2,-40,-0.5,8010,8090,7700,91595,721515990,87393944000,10924243,KSQ,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",2015-06-17,12월,"정혜은, 정구용, 정광영(각자대표)",http://www.cymechs.com,경기도
1448,073560,우리손에프앤지,KOSDAQ,우량기업부,1262,2,-33,-2.55,1288,1295,1257,97708,123947665,87377905466,69237643,KSQ,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업",2016-07-27,12월,"조창현, 조광식(각자대표)",http://www.woorisonfng.co.kr,전라남도
1449,250060,모비스,KOSDAQ,기술성장기업부,2715,2,-100,-3.55,2745,2820,2605,665905,1819097025,87345117510,32171314,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",핵융합 제어솔루션 및 스마트팩토리 통합솔루션,2016-09-08,12월,김지헌,http://www.mobiis.com/,경기도
1450,033830,티비씨,KOSDAQ,중견기업부,872,1,50,6.08,820,900,820,763335,666342459,87200000000,100000000,KSQ,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010-11-29,12월,박석현,http://www.tbc.co.kr,대구광역시
1451,215360,우리산업,KOSDAQ,벤처기업부,9540,2,-320,-3.25,9700,9890,9310,35112,334259200,87120835020,9132163,KSQ,자동차 신품 부품 제조업,ACTUATOR 등,2015-05-06,12월,김정우,http://www.woory.com,경기도
1452,376190,LB루셈,KOSDAQ,중견기업부,3540,2,-190,-5.09,3630,3875,3465,26868,95625570,87084000000,24600000,KSQ,반도체 제조업,디스플레이 구동 반도체(Driver IC),2021-06-11,12월,이대교,http://www.lblusem.com,경상북도
1453,264660,씨앤지하이테크,KOSDAQ,우량기업부,9040,2,-200,-2.16,9010,9160,8690,54566,484751700,87036179840,9627896,KSQ,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치",2018-01-25,12월,"홍사문, 홍중선 (각자 대표이사)",http://www.cnghitech.com,경기도
1454,001540,안국약품,KOSDAQ,우량기업부,6670,2,-60,-0.89,6670,6700,6590,22489,149335540,86992941400,13042420,KSQ,의약품 제조업,"그랑파제, 토비콤-S",2000-06-15,12월,"어진, 원덕권 (각자 대표)",http://www.ahn-gook.com,경기도
1455,377480,마음AI,KOSDAQ,기술성장기업부,13910,2,-1110,-7.39,15180,15490,13210,272737,3808874140,86787911860,6239246,KSQ,소프트웨어 개발 및 공급업,종합 인공지능 엔진 및 플랫폼,2021-11-23,12월,유태준,maum.ai,경기도
1456,163730,핑거,KOSDAQ,벤처기업부,9250,2,-420,-4.34,9420,9570,8970,476923,4435830020,86631874000,9365608,KSQ,소프트웨어 개발 및 공급업,"스마트 금융 플랫폼, 핀테크 금융 솔루션",2021-01-29,12월,안인주,http://www.finger.co.kr,서울특별시
1457,376270,에이치이엠파마,KOSDAQ,기술성장기업부,12440,1,100,0.81,12560,12680,12080,75641,938365100,86607765160,6962039,KSQ,자연과학 및 공학 연구개발업,"맞춤형 헬스케어, LBP 디스커버리 플랫폼",2024-11-05,12월,지요셉,http://www.hempharma.bio,경상북도
1458,445180,퓨릿,KOSDAQ,중견기업부,5160,2,-180,-3.37,5340,5430,4980,70149,361668165,86529010080,16769188,KSQ,기초 화학물질 제조업,"반도체용 케미컬, 디스플레이용 케미컬, 산업용 케미컬",2023-10-18,12월,문재웅,http://purit.co.kr,경상북도
1459,005960,동부건설,KOSPI,,3770,2,-55,-1.44,3810,3880,3745,24550,92895405,86507720650,22946345,STK,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역",1978-10-30,12월,윤진오,http://dbcon.dongbu.co.kr,서울특별시
1460,023800,인지컨트롤스,KOSPI,,5470,2,-280,-4.87,5750,5750,5460,54600,301617070,86476307590,15809197,STK,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조",1997-06-23,12월,"정구용, 정혜승 각자 대표이사",http://www.inzi.co.kr,경기도
1461,407400,꿈비,KOSDAQ,벤처기업부,7050,1,850,13.71,6200,7650,6200,2904288,20630445370,86429291700,12259474,KSQ,가구 제조업,"놀이방매트, 유아거실가구 등",2023-02-09,12월,박영건,http://ggumbi.com/,경기도
1462,021320,KCC건설,KOSDAQ,우량기업부,4030,2,-10,-0.25,4155,4165,3900,21648,87831570,86242000000,21400000,KSQ,건물 건설업,"토목 건축공사, 분양공사",2001-08-21,12월,"정몽열,심광주",http://www.kccworld.net,서울특별시
1463,010040,한국내화,KOSPI,,2100,1,50,2.44,2050,2155,2015,29392,60249395,86240830200,41067062,STK,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",2000-10-16,12월,변성희,http://www.fskrc.co.kr,충청남도
1464,069460,대호에이엘,KOSPI,,1275,3,0,0.0,1275,1280,1153,444559,537083002,86170589400,67584776,STK,1차 비철금속 제조업,"알루미늄 환절판 제조,도매,무역",2002-11-11,12월,김영대,http://www.daeho-al.com,대구광역시
1465,115500,케이씨에스,KOSDAQ,중견기업부,7180,2,-70,-0.97,7400,7500,6860,344236,2475452010,86160000000,12000000,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터시스템 통합 구축 및 철도 도로 교통인프라,2010-04-14,12월,김광묵,http://www.kcins.co.kr,경상북도
1466,413630,씨피시스템,KOSDAQ,벤처기업부,2225,2,-80,-3.47,2245,2305,2145,144937,319502140,86115120625,38703425,KSQ,플라스틱제품 제조업,전기재료연결부품,2022-03-31,12월,"김경민, 김혜정",http://www.cpsystem.co.kr,부산광역시
1467,079980,휴비스,KOSPI,,2495,2,-90,-3.48,2580,2585,2435,70420,175746455,86077500000,34500000,STK,화학섬유 제조업,"합성섬유(폴리에스테르원사,원면),재생섬유,폴리에스텔 원사,원면,고상칩 제조,도소매",2012-02-23,12월,김석현,http://www.huvis.com,서울특별시
1468,137950,제이씨케미칼,KOSDAQ,우량기업부,3860,2,-50,-1.28,4100,4100,3700,46695,180233645,85953762040,22267814,KSQ,기타 화학제품 제조업,"바이오디젤, 바이오중유 등",2011-08-08,12월,"이윤희, 김의윤(공동대표이사)",http://www.jcchemical.co.kr,울산광역시
1469,131030,옵투스제약,KOSDAQ,우량기업부,5320,1,20,0.38,5300,5330,4990,86978,447721200,85934821840,16153162,KSQ,의약품 제조업,티어린프리점안액,2010-12-03,12월,박은영,http://www.optuspharm.com,충청북도
1470,001560,제일연마,KOSPI,,8670,1,10,0.12,8670,8680,8630,11123,96035550,85833000000,9900000,STK,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설",2005-12-09,12월,"오유인, 오현수, 추헌주 (각자 대표)",http://www.grinding.co.kr,경상북도
1471,256940,케이피에스,KOSDAQ,벤처기업부,4575,2,-150,-3.17,4600,4680,4500,51548,235257415,85775110350,18748658,KSQ,특수 목적용 기계 제조업,OLED 마스크 인장기,2017-09-06,12월,김하용,http://www.kpscorp.co.kr,경기도
1472,000180,성창기업지주,KOSPI,,1227,2,-15,-1.21,1226,1243,1220,104391,128053624,85585213200,69751600,STK,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시
1473,014790,HL D&I,KOSPI,,2260,2,-75,-3.21,2335,2335,2260,96614,221557015,85560438260,37858601,STK,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",1994-08-12,12월,홍석화,http://www.halla.co.kr,서울특별시
1474,109960,AP헬스케어,KOSDAQ,중견기업부,426,2,-11,-2.52,432,441,422,389453,166664118,85536228594,200789269,KSQ,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",2009-11-13,12월,김정출,http://www.aprogen-hng.com,경기도
1475,220260,켐트로스,KOSDAQ,우량기업부,3220,2,-95,-2.87,3260,3325,3120,107376,344627875,85517748540,26558307,KSQ,기타 화학제품 제조업,기타화학제품 제조업,2015-07-27,12월,이동훈,http://chemtros.com,경기도
1476,064240,홈캐스트,KOSDAQ,우량기업부,2435,2,-45,-1.81,2475,2480,2320,79439,190873420,85317559220,35038012,KSQ,기타 전문 도매업,디지털 셋톱박스,2003-06-11,12월,권영철,http://www.homecast.net,서울특별시
1477,038680,에스넷,KOSDAQ,중견기업부,4360,1,410,10.38,4875,4980,4105,9934981,46356381440,85236591720,19549677,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",2000-04-27,12월,"유홍준, 장병강",http://www.snetsystems.co.kr,서울특별시
1478,049430,코메론,KOSDAQ,우량기업부,9420,2,-190,-1.98,9500,9610,9120,122427,1144718800,85232160000,9048000,KSQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","줄자, 냉간압연",2001-01-16,12월,강동헌,http://www.komelon.co.kr,부산광역시
1479,291230,엔피,KOSDAQ,중견기업부,1931,2,-134,-6.49,2045,2065,1903,471624,923633828,85148941525,44095775,KSQ,기타 사업지원 서비스업,"브랜드 익스피어리언스, XR 콘텐츠, 메타버스",2018-09-13,12월,"백승업, 최지훈",http://www.npinc.co.kr/,서울특별시
1480,065510,휴비츠,KOSDAQ,우량기업부,7000,2,-250,-3.45,7250,7320,6770,134272,926624850,85115597000,12159371,KSQ,의료용 기기 제조업,"자동검안기, 자동렌즈미터",2003-10-31,12월,김현수,http://www.huvitz.com,경기도
1481,263860,지니언스,KOSDAQ,벤처기업부,9370,2,-490,-4.97,9640,9900,9160,71703,671669140,85075852000,9079600,KSQ,소프트웨어 개발 및 공급업,"네트워크 접근 제어 솔루션(NAC), 단말기반 지능형 위협 탐지 대응 솔루션(EDR)",2017-08-02,12월,이동범,http://www.genians.co.kr/,경기도
1482,253840,수젠텍,KOSDAQ,우량기업부,5080,2,-120,-2.31,5190,5230,4910,107996,546889820,85055456000,16743200,KSQ,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,2019-05-28,12월,손미진,http://www.sugentech.com,대전광역시
1483,007590,동방아그로,KOSPI,,6230,2,-10,-0.16,6230,6240,6190,4652,28936350,84837504710,13617577,STK,"비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매",1977-06-29,12월,"염병만, 염병진",http://www.dongbangagro.co.kr,서울특별시
1484,008700,아남전자,KOSPI,,1100,2,-27,-2.4,1106,1129,1016,480635,517432690,84837302000,77124820,STK,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,"공동대표이사 : 유성준, 박준구",http://www.aname.co.kr,서울특별시
1485,228670,레이,KOSDAQ,중견기업부,5470,2,-230,-4.04,5650,5740,5350,97077,529441520,84759039380,15495254,KSQ,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)",2019-08-08,12월,이상철,http://www.raymedical.co.kr/,경기도
1486,044820,코스맥스비티아이,KOSPI,,8800,1,50,0.57,8720,8820,8670,1736,15165400,84514504800,9603921,STK,기타 금융업,"화장품,의약부외품 제조,도매",2006-11-13,12월,"이병만, 이병주",http://www.cosmax.com,경기도
1487,027050,코리아나,KOSDAQ,중견기업부,2110,2,-100,-4.52,2215,2220,2060,323663,684359760,84400000000,40000000,KSQ,기타 화학제품 제조업,화장품,1999-12-10,12월,유학수,http://www.coreana.co.kr,충청남도
1488,066980,한성크린텍,KOSDAQ,우량기업부,1625,2,-35,-2.11,1641,1677,1577,210864,339580874,84394578125,51935125,KSQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",수처리설비EPC,2003-01-17,12월,"오태석, 박종운, 정진학(각자 대표이사)",http://www.hscleantech.com,서울특별시
1489,357880,비트나인,KOSDAQ,기술성장기업부,2805,2,-165,-5.56,2930,2980,2730,1908113,5401906235,84210414090,30021538,KSQ,소프트웨어 개발 및 공급업,"그래프데이터베이스, 그래프분석서비스",2021-11-10,12월,강철순,http://bitnine.net,서울특별시
1490,261780,차백신연구소,KOSDAQ,기술성장기업부,3130,2,-95,-2.95,3200,3260,2995,159076,490113835,83961461240,26824748,KSQ,자연과학 및 공학 연구개발업,백신 및 면역증강제 등,2021-10-22,12월,염정선,http://www.chavaccine.com,경기도
1491,000157,두산2우B,KOSPI,,94000,2,-300,-0.32,93300,94500,89000,3109,286920800,83945572000,893038,STK,,,,,,,
1492,036630,세종텔레콤,KOSDAQ,우량기업부,419,2,-8,-1.87,435,435,417,108991,46029253,83800000000,200000000,KSQ,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,2000-01-04,12월,"김형진, 이병국 (각자대표)",http://www.sejongtelecom.net,경기도
1493,037950,엘컴텍,KOSDAQ,중견기업부,989,2,-31,-3.04,1001,1020,966,879685,870641493,83518596291,84447519,KSQ,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김충섭,http://www.elcomtec.co.kr,경기도
1494,382800,지앤비에스 에코,KOSDAQ,벤처기업부,2640,1,80,3.13,2560,2660,2410,308003,774309650,83505948240,31631041,KSQ,특수 목적용 기계 제조업,"스크러버, 트랩, 백연제거장치 등",2021-10-29,12월,박상순,http://www.gnbseng.com,경기도
1495,452430,사피엔반도체,KOSDAQ,기술성장기업부,10300,2,-510,-4.72,10900,10900,9930,55098,567016950,83393476200,8096454,KSQ,반도체 제조업,Micro/Mini-LED Display Driver IC,2024-02-19,12월,이명희,http://www.sapien-semicon.com,경기도
1496,004650,창해에탄올,KOSDAQ,중견기업부,9050,2,-50,-0.55,9080,9110,8960,28123,253867920,83177509250,9190885,KSQ,알코올음료 제조업,"주정(발효주정, 정제주정) 등",2014-07-30,12월,"이연희, 임우석 (각자대표이사)",http://www.chethanol.com,전북특별자치도
1497,352090,스톰테크,KOSDAQ,중견기업부,3090,2,-60,-1.9,3150,3170,3050,44376,136954055,83037563820,26872998,KSQ,플라스틱제품 제조업,"정수기 피팅, 밸브, 파우셋 등 부품",2023-11-20,12월,"강기환, 최준수",http://www.stormtec.co.kr/,서울특별시
1498,210120,빅텐츠,KOSDAQ,중견기업부,26400,2,-100,-0.38,26450,26950,24250,28220,722096950,83017704000,3144610,KSQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","방송영상 제작, 공급",2023-08-17,12월,오희갑,http://victents.com,서울특별시
1499,339950,아이비김영,KOSDAQ,중견기업부,1846,2,-19,-1.02,1865,1875,1821,268183,493599754,82971525130,44946655,KSQ,일반 교습 학원,"오프라인 학원, 온라인강의",2019-12-24,12월,김석철,http://www.kimyoung.co.kr,서울특별시
1500,044340,위닉스,KOSDAQ,우량기업부,4640,2,-185,-3.83,4860,4865,4615,29479,138669985,82932692000,17873425,KSQ,가정용 기기 제조업,일반목적용 기계제조업,2000-10-24,12월,"윤희종, 윤철민",http://www.e-winix.co.kr,경기도
1501,123420,위메이드플레이,KOSDAQ,우량기업부,7230,2,-470,-6.1,7570,7700,7130,60170,441313600,82926957660,11469842,KSQ,소프트웨어 개발 및 공급업,모바일게임,2010-11-10,12월,이호대,http://corp.wemadeplay.com,경기도
1502,003780,진양산업,KOSPI,,6360,1,280,4.61,6080,6600,6030,561745,3598154270,82680000000,13000000,STK,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",1973-06-26,12월,"조영태,최원석(각자대표이사)",http://www.cyc1963.com,경상남도
1503,041930,동아화성,KOSDAQ,우량기업부,5230,2,-270,-4.91,5450,5560,5200,53695,285140510,82634000000,15800000,KSQ,고무제품 제조업,자동차용 고무부품,2001-12-26,12월,"임경식, 성락제",http://www.dahs.co.kr,경상남도
1504,038540,상상인,KOSDAQ,우량기업부,1493,2,-35,-2.29,1515,1525,1455,127015,188013126,82605171309,55328313,KSQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT 통합 솔루션,2000-08-18,12월,"유준원, 이민식(각자 대표이사)",http://www.sangsanginworld.co.kr,경기도
1505,163280,에어레인,KOSDAQ,기술성장기업부,10090,2,-670,-6.23,11080,11190,9750,411942,4261721190,82483621010,8174789,KSQ,일반 목적용 기계 제조업,기체분리막 모듈 및 시스템,2024-11-08,12월,하성용,http://www.airrane.com,충청북도
1506,048430,유라테크,KOSDAQ,우량기업부,7160,1,360,5.29,6720,7780,6500,1266692,9223166960,82483200000,11520000,KSQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그",2001-01-11,12월,엄대열,http://www.yuratech.co.kr,세종특별자치시
1507,314130,지놈앤컴퍼니,KOSDAQ,기술성장기업부,2660,2,-65,-2.39,2745,2745,2555,230515,609151655,82418378980,30984353,KSQ,기초 의약물질 제조업,"마이크로바이옴 기반 치료제, 화장품, 건강기능식품",2020-12-23,12월,"홍유석, 배지수, 박한수 (각자 대표이사)",http://genomecom.co.kr,경기도
1508,050960,수산아이앤티,KOSDAQ,벤처기업부,12200,1,1890,18.33,9920,13040,9290,1161767,13658523330,82362200000,6751000,KSQ,소프트웨어 개발 및 공급업,"공유단말접속관리서비스, 보안솔루션 등",2016-10-11,12월,정은아,http://www.soosanint.co.kr,서울특별시
1509,457370,한켐,KOSDAQ,중견기업부,10250,2,-1350,-11.64,11310,11470,10180,559517,5975230600,82278123500,8027134,KSQ,기초 화학물질 제조업,OLED 발광층 소재 등,2024-10-22,12월,이상조,http://www.hanchem.net,대전광역시
1510,340360,다보링크,KOSDAQ,중견기업부,1895,1,6,0.32,1889,1944,1797,1041669,1948944292,82220661740,43388212,KSQ,통신 및 방송 장비 제조업,"AP, APController 외",2019-12-19,12월,임상현,http://www.davolink.co.kr,경기도
1511,187870,디바이스이엔지,KOSDAQ,우량기업부,11680,2,-240,-2.01,11990,11990,11350,8765,101166330,82187593120,7036609,KSQ,특수 목적용 기계 제조업,OLED용 FM MASK 세정장비,2017-12-20,12월,"최봉진, 방인호 각자대표",http://www.deviceeng.co.kr,충청남도
1512,084180,수성웹툰,KOSDAQ,중견기업부,508,0,0,0.0,0,0,0,0,0,82173440936,161758742,KSQ,일반 목적용 기계 제조업,전동지게차,2005-12-16,12월,김덕진.유영학,http://www.soosung.com,인천광역시
1513,059210,메타바이오메드,KOSDAQ,우량기업부,3440,2,-25,-0.72,3430,3495,3340,251899,858621900,82086487440,23862351,KSQ,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",2008-04-15,12월,오석송,http://wwwlmeta-biomed.com,충청북도
1514,413390,엠오티,KOSDAQ,중견기업부,7070,2,-510,-6.73,7500,7580,6760,309249,2228991860,81871872600,11580180,KSQ,특수 목적용 기계 제조업,이차전지 제조 자동화 설비,2024-11-18,12월,마점래,http://www.motfa.com,경상남도
1515,009200,무림페이퍼,KOSPI,,1965,2,-5,-0.25,1961,1979,1916,186099,363449531,81762294150,41609310,STK,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,이도균,http://www.moorim.co.kr,경상남도
