Symbol,Category,CategoryName,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap,Brand,인버스,레버리지,헤지
415760,4,해외주식,SOL 차이나육성산업액티브(합성),7875,3,0,0.0,8030.0,58.6102,0,0,87,SOL,False,False,False
494180,4,해외주식,TIMEFOLIO 글로벌소비트렌드액티브,11540,5,-70,-0.6,11552.0,,351,4,87,TIMEFOLIO,False,False,False
174350,2,국내 업종/테마,TIGER 로우볼,13100,2,20,0.15,13085.0,1.5922,1,0,86,TIGER,False,False,False
424460,4,해외주식,HANARO 글로벌워터MSCI(합성),14230,5,-135,-0.94,14213.0,10.5,1,0,85,HANARO,False,False,False
139320,5,원자재,TIGER 금은선물(H),12110,5,-260,-2.1,12177.0,7.425,652,7,85,TIGER,False,False,True
497520,4,해외주식,ACE 일라이릴리밸류체인,10515,5,-50,-0.47,10581.0,,52187,548,84,ACE,False,False,False
497510,4,해외주식,ACE 글로벌빅파마,10395,5,-75,-0.72,10479.0,,51326,534,83,ACE,False,False,False
488290,4,해외주식,마이다스 일본테크액티브,22175,5,-140,-0.63,22175.0,8.3252,10,0,83,마이다스,False,False,False
122090,1,국내 시장지수,PLUS 코스피50,22990,2,155,0.68,22966.0,-3.7148,396,9,83,PLUS,False,False,False
395760,2,국내 업종/테마,PLUS ESG성장주액티브,7855,2,20,0.26,7895.0,-5.0304,9,0,82,PLUS,False,False,False
429740,7,기타,PLUS K리츠,6595,2,30,0.46,6595.0,-10.6925,60,0,82,PLUS,False,False,False
468370,6,채권,KODEX iShares미국인플레이션국채액티브,11140,5,-15,-0.13,11131.0,5.6344,574,6,82,KODEX,False,False,False
215620,2,국내 업종/테마,HK S&P코리아로우볼,13040,3,0,0.0,13090.0,0.5784,0,0,82,HK,False,False,False
117690,4,해외주식,TIGER 차이나항셍25,18240,5,-85,-0.46,18245.0,32.2627,31,0,82,TIGER,False,False,False
491700,1,국내 시장지수,HK 200,32795,3,0,0.0,33012.0,-4.2762,0,0,82,HK,False,False,False
225030,4,해외주식,TIGER 미국S&P500선물인버스(H),2860,2,10,0.35,2857.0,-7.6176,9268,26,82,TIGER,True,False,True
139660,7,기타,KOSEF 미국달러선물인버스,8300,2,65,0.79,8240.0,-6.7384,20,0,81,KOSEF,True,False,False
446690,4,해외주식,KODEX 아시아AI반도체exChina액티브,16155,3,0,0.0,16179.0,3.2796,0,0,81,KODEX,False,False,False
442090,2,국내 업종/테마,에셋플러스 코리아대장장이액티브,10085,2,15,0.15,10104.0,-3.5441,1,0,81,에셋플러스,False,False,False
472720,1,국내 시장지수,TRUSTON 주주가치액티브,11125,3,0,0.0,11180.0,-0.6697,0,0,80,TRUSTON,False,False,False
445910,2,국내 업종/테마,TIGER MKF배당귀족,12300,2,35,0.29,12398.0,-3.2348,27,0,80,TIGER,False,False,False
192720,2,국내 업종/테마,파워 고배당저변동성,33305,2,55,0.17,33278.0,5.0586,55,1,80,파워,False,False,False
452440,2,국내 업종/테마,VITA 밸류알파액티브,11415,2,105,0.93,11438.0,-2.2895,20000,228,80,VITA,False,False,False
285690,2,국내 업종/테마,FOCUS ESG리더스,10650,3,0,0.0,10674.0,-1.4346,0,0,80,FOCUS,False,False,False
488480,4,해외주식,RISE 일본섹터TOP4Plus,10575,5,-130,-1.21,10551.0,13.7619,44,0,79,RISE,False,False,False
217770,5,원자재,TIGER 원유선물인버스(H),2830,2,10,0.35,2827.0,-7.0841,367,1,79,TIGER,True,False,True
498050,2,국내 업종/테마,HANARO 바이오코리아액티브,9900,2,20,0.2,9951.0,,11101,109,79,HANARO,False,False,False
471780,2,국내 업종/테마,TIGER 코리아테크액티브,8060,2,20,0.25,8082.0,-12.275,50,0,79,TIGER,False,False,False
451150,4,해외주식,에셋플러스 글로벌영에이지액티브,15735,5,-40,-0.25,15707.0,30.6418,102,1,79,에셋플러스,False,False,False
292500,1,국내 시장지수,SOL KRX300,15710,3,0,0.0,15759.0,-3.8262,0,0,79,SOL,False,False,False
229720,1,국내 시장지수,KODEX KTOP30,15685,3,0,0.0,15792.0,-6.2463,0,0,78,KODEX,False,False,False
100910,1,국내 시장지수,KOSEF KRX100,5210,2,25,0.48,5216.0,-3.8212,18,0,78,KOSEF,False,False,False
491820,2,국내 업종/테마,HANARO 전력설비투자,11165,5,-25,-0.22,11256.0,,106,1,78,HANARO,False,False,False
371150,4,해외주식,RISE 차이나항셍테크,7090,5,-80,-1.12,7184.0,40.8644,1,0,78,RISE,False,False,False
152500,3,국내파생,ACE 레버리지,5990,5,-35,-0.58,6006.0,-8.7813,225,1,78,ACE,False,True,False
364690,1,국내 시장지수,KODEX 혁신기술테마액티브,12960,3,0,0.0,13005.0,-1.3699,0,0,78,KODEX,False,False,False
385710,2,국내 업종/테마,TIMEFOLIO K이노베이션액티브,7760,2,65,0.84,7817.0,0.5225,2,0,78,TIMEFOLIO,False,False,False
292160,1,국내 시장지수,TIGER KRX300,15455,3,0,0.0,15619.0,-4.4868,0,0,77,TIGER,False,False,False
467540,1,국내 시장지수,KOSEF 코스닥글로벌,11030,2,65,0.59,11111.0,-2.9131,2,0,77,KOSEF,False,False,False
474800,4,해외주식,KOSEF 미국원유에너지기업,11845,5,-60,-0.5,11887.0,16.2711,73,0,77,KOSEF,False,False,False
183710,7,기타,RISE 주식혼합,38290,5,-20,-0.05,38320.0,-1.9779,1,0,77,RISE,False,False,False
267490,6,채권,RISE 미국장기국채선물레버리지(합성 H),5890,5,-80,-1.34,5894.0,-13.2898,489,2,77,RISE,False,True,False
473640,4,해외주식,HANARO 글로벌금채굴기업,13920,5,-205,-1.45,14097.0,9.4113,569,7,77,HANARO,False,False,False
226980,1,국내 시장지수,KODEX 200 중소형,12745,3,0,0.0,12789.0,0.1178,101,1,76,KODEX,False,False,False
225130,4,해외주식,ACE 골드선물 레버리지(합성 H),25320,5,-810,-3.1,25335.0,13.1168,1878,47,76,ACE,False,True,False
237440,7,기타,TIGER 경기방어채권혼합,9470,2,30,0.32,9448.0,0.4255,150,1,76,TIGER,False,False,False
379790,4,해외주식,RISE 유로스탁스50(H),13685,5,-45,-0.33,13770.0,3.6226,13,0,75,RISE,False,False,True
253160,3,국내파생,PLUS 200선물인버스2X,5005,5,-10,-0.2,5004.0,8.0818,67,0,75,PLUS,True,False,False
462340,4,해외주식,에셋플러스 글로벌다이나믹시니어액티브,14410,5,-5,-0.03,14388.0,18.4956,2,0,75,에셋플러스,False,False,False
360150,2,국내 업종/테마,KODEX 코스닥150롱코스피200숏선물,9350,5,-10,-0.11,9379.0,-1.3699,50,0,75,KODEX,False,False,False
483020,2,국내 업종/테마,KOSEF 의료AI,9970,2,215,2.2,9994.0,3.0639,8328,82,75,KOSEF,False,False,False
449680,7,기타,TIGER 한중전기차(합성),8690,3,0,0.0,8692.0,15.5585,0,0,74,TIGER,False,False,False
429010,4,해외주식,TIGER 미국나스닥넥스트100,14735,3,0,0.0,14695.0,20.4824,0,0,74,TIGER,False,False,False
438740,2,국내 업종/테마,마이다스 중소형액티브,19610,2,90,0.46,19654.0,-0.964,10,0,74,마이다스,False,False,False
205720,4,해외주식,ACE 일본TOPIX인버스(합성 H),2450,2,20,0.82,2461.0,-7.9546,6737,16,74,ACE,True,False,False
441330,4,해외주식,KOSEF 차이나A50커넥트MSCI,9785,3,0,0.0,9934.0,25.0479,0,0,73,KOSEF,False,False,False
432600,6,채권,RISE 국채선물3년,54730,5,-225,-0.41,54840.0,1.1783,1,0,73,RISE,False,False,False
435550,7,기타,히어로즈 TDF2050액티브,14645,3,0,0.0,14583.0,11.5384,0,0,73,히어로즈,False,False,False
411540,1,국내 시장지수,SOL 200 Top10,8130,3,0,0.0,8119.0,-3.6159,0,0,73,SOL,False,False,False
375760,2,국내 업종/테마,HANARO 탄소효율그린뉴딜,8110,3,0,0.0,8096.0,-3.9669,0,0,73,HANARO,False,False,False
464610,2,국내 업종/테마,SOL 의료기기소부장Fn,9100,2,50,0.55,9127.0,-5.3843,280,2,73,SOL,False,False,False
488200,2,국내 업종/테마,KOSEF K-2차전지북미공급망,8020,5,-155,-1.9,8072.0,-17.7979,38,0,72,KOSEF,False,False,False
227570,2,국내 업종/테마,TIGER 우량가치,11445,3,0,0.0,11503.0,-3.2136,0,0,72,TIGER,False,False,False
435540,7,기타,히어로즈 TDF2040액티브,14420,5,-20,-0.14,14407.0,11.2052,20,0,72,히어로즈,False,False,False
337120,2,국내 업종/테마,KODEX 멀티팩터,11960,3,0,0.0,11951.0,-2.5265,0,0,72,KODEX,False,False,False
495750,1,국내 시장지수,HANARO 코리아밸류업,9490,3,0,0.0,9496.0,,0,0,71,HANARO,False,False,False
433880,7,기타,PLUS TDF2060액티브,15065,5,-70,-0.46,15040.0,13.4557,238,3,71,PLUS,False,False,False
475310,2,국내 업종/테마,SOL 반도체후공정,8270,2,20,0.24,8279.0,-17.5,1280,10,70,SOL,False,False,False
416090,4,해외주식,ACE 중국과창판STAR50,7805,5,-45,-0.57,7832.0,60.3677,210,1,70,ACE,False,False,False
289670,6,채권,PLUS 국채선물10년,56400,5,-15,-0.03,56346.0,1.9333,18,1,70,PLUS,False,False,False
399580,4,해외주식,RISE 글로벌클린에너지,6350,2,60,0.95,6366.0,-9.4965,16,0,70,RISE,False,False,False
373490,2,국내 업종/테마,KODEX K-이노베이션액티브,11585,3,0,0.0,11664.0,-4.4142,17,0,70,KODEX,False,False,False
253230,3,국내파생,KOSEF 200선물인버스2X,2460,5,-5,-0.2,2462.0,8.5903,1310,3,69,KOSEF,True,False,False
304670,6,채권,KODEX 미국30년국채울트라선물인버스(H),11440,3,0,0.0,11542.0,9.2124,0,0,69,KODEX,True,False,True
460280,2,국내 업종/테마,KOSEF Fn유전자혁신기술,9140,5,-75,-0.81,9192.0,-2.5899,173,1,69,KOSEF,False,False,False
253150,3,국내파생,PLUS 200선물레버리지,27400,3,0,0.0,27259.0,-8.955,0,0,69,PLUS,False,True,False
269530,4,해외주식,PLUS S&P글로벌인프라,17110,5,-15,-0.09,17121.0,9.7053,993,16,68,PLUS,False,False,False
476310,4,해외주식,RISE 글로벌비만산업TOP2+,10415,5,-130,-1.23,10422.0,-4.0492,32,0,68,RISE,False,False,False
298340,6,채권,PLUS 국채선물3년,56360,3,0,0.0,56361.0,1.1758,0,0,68,PLUS,False,False,False
435530,7,기타,히어로즈 TDF2030액티브,13515,3,0,0.0,13463.0,8.9919,3,0,68,히어로즈,False,False,False
411860,4,해외주식,KOSEF 독일DAX,13505,3,0,0.0,13479.0,13.0598,0,0,68,KOSEF,False,False,False
253280,2,국내 업종/테마,RISE 헬스케어,13485,5,-5,-0.04,13616.0,-8.075,45,0,67,RISE,False,False,False
108590,1,국내 시장지수,TREX 200,33525,3,0,0.0,33426.0,-3.4891,0,0,67,TREX,False,False,False
253250,3,국내파생,KOSEF 200선물레버리지,13390,3,0,0.0,13374.0,-9.6492,112,1,67,KOSEF,False,True,False
448100,1,국내 시장지수,WON 200,33440,2,20,0.06,33508.0,-3.9821,1,0,67,WON,False,False,False
413930,2,국내 업종/테마,WON AI ESG액티브,8885,3,0,0.0,8907.0,-2.5234,0,0,67,WON,False,False,False
234310,2,국내 업종/테마,RISE V&S셀렉트밸류,13290,5,-80,-0.6,13318.0,-2.8696,1,0,66,RISE,False,False,False
219900,4,해외주식,ACE 중국본토CSI300레버리지(합성),3320,5,-65,-1.92,3447.0,67.1604,10103,33,66,ACE,False,True,False
442560,7,기타,RISE TDF2040액티브,13130,5,-110,-0.83,13174.0,9.9667,1,0,66,RISE,False,False,False
404120,2,국내 업종/테마,TIMEFOLIO K신재생에너지액티브,10940,2,10,0.09,10945.0,-10.7391,11,0,66,TIMEFOLIO,False,False,False
270800,2,국내 업종/테마,RISE KQ고배당,10870,3,0,0.0,10950.0,4.771,0,0,65,RISE,False,False,False
251590,2,국내 업종/테마,PLUS 고배당저변동50,12985,3,0,0.0,12990.0,3.359,11,0,65,PLUS,False,False,False
138920,5,원자재,KODEX 콩선물(H),10795,2,60,0.56,10744.0,-2.4978,2,0,65,KODEX,False,False,True
153270,1,국내 시장지수,KOSEF 코스피100,24820,5,-60,-0.24,24848.0,-3.4349,2,0,65,KOSEF,False,False,False
295000,6,채권,RISE 국채선물10년,55370,5,-415,-0.74,55499.0,2.1329,19,1,64,RISE,False,False,False
487130,2,국내 업종/테마,KoAct AI인프라액티브,7550,3,0,0.0,7590.0,-1.1781,9,0,64,KoAct,False,False,False
494220,2,국내 업종/테마,UNICORN SK하이닉스밸류체인액티브,8530,5,-35,-0.41,8526.0,,1358,11,64,UNICORN,False,False,False
305050,1,국내 시장지수,ACE 코스피,25550,5,-230,-0.89,25658.0,-3.5361,138,3,64,ACE,False,False,False
442550,7,기타,RISE TDF2030액티브,12770,5,-40,-0.31,12748.0,7.9646,50,0,64,RISE,False,False,False
227830,1,국내 시장지수,PLUS 코스피,25535,2,65,0.26,25631.0,-3.6797,3,0,64,PLUS,False,False,False
292050,1,국내 시장지수,RISE KRX300,15950,5,-30,-0.19,15942.0,-3.7698,13,0,64,RISE,False,False,False
176950,6,채권,KODEX 국채선물10년인버스,53065,2,45,0.08,53080.0,-0.6186,2,0,64,KODEX,True,False,False
291890,4,해외주식,KODEX MSCI EM선물(H),8490,5,-50,-0.59,8415.0,4.4009,8002,67,64,KODEX,False,False,True
489010,4,해외주식,PLUS 글로벌AI인프라,12685,3,0,0.0,12665.0,21.8539,0,0,63,PLUS,False,False,False
316300,7,기타,ACE 싱가포르리츠,12655,5,-30,-0.24,12663.0,-5.7649,42,0,63,ACE,False,False,False
371870,4,해외주식,ACE 차이나항셍테크,7025,5,-95,-1.33,7133.0,40.99,48,0,63,ACE,False,False,False
437370,4,해외주식,RISE 글로벌농업경제,9005,5,-115,-1.26,9110.0,7.3572,4,0,63,RISE,False,False,False
228820,1,국내 시장지수,TIGER KTOP30,7875,5,-40,-0.51,7904.0,-5.2096,110,0,63,TIGER,False,False,False
449580,7,기타,RISE 미국빅데이터Top3채권혼합,15700,5,-85,-0.54,15592.0,18.3283,151,2,63,RISE,False,False,False
401590,4,해외주식,HANARO 글로벌탄소배출권선물ICE(합성),9630,3,0,0.0,9467.0,-0.2073,0,0,63,HANARO,False,False,False
488210,2,국내 업종/테마,KOSEF K-반도체북미공급망,7360,2,10,0.14,7409.0,-4.2969,124,0,63,KOSEF,False,False,False
459370,4,해외주식,SOL 유럽탄소배출권선물인버스ICE(H),12490,2,435,3.61,12488.0,-5.0414,354,4,62,SOL,True,False,True
450180,7,기타,KODEX 한중전기차(합성),8900,3,0,0.0,8914.0,15.7347,0,0,62,KODEX,False,False,False
346000,6,채권,HANARO KAP초장기국고채,42000,3,0,0.0,41986.0,4.712,1,0,62,HANARO,False,False,False
279540,2,국내 업종/테마,KODEX 최소변동성,10295,3,0,0.0,10341.0,-3.3334,0,0,62,KODEX,False,False,False
429980,7,기타,SOL 한국형글로벌전기차&2차전지액티브,12350,2,60,0.49,12285.0,19.2624,138,1,62,SOL,False,False,False
457930,2,국내 업종/테마,BNK 미래전략기술액티브,10165,2,10,0.1,10177.0,-0.3924,1,0,61,BNK,False,False,False
322410,2,국내 업종/테마,HANARO 고배당,13510,5,-30,-0.22,13511.0,3.9619,21,0,61,HANARO,False,False,False
455660,6,채권,ACE 미국하이일드액티브(H),10130,5,-55,-0.54,10118.0,2.4957,419,4,61,ACE,False,False,True
189400,4,해외주식,PLUS 글로벌MSCI(합성 H),20230,5,-90,-0.44,20256.0,6.5547,5,0,61,PLUS,False,False,False
166400,3,국내파생,TIGER 200커버드콜OTM,12120,5,-20,-0.16,12137.0,-1.8673,2,0,61,TIGER,False,False,False
442580,4,해외주식,PLUS 글로벌HBM반도체,17210,2,500,2.99,16511.0,1.4571,1,0,60,PLUS,False,False,False
481200,4,해외주식,SOL 미국테크TOP10인버스(합성),7430,5,-5,-0.07,7457.0,-20.6511,1419,10,59,SOL,True,False,False
419170,4,해외주식,HANARO 미국메타버스iSelect,16980,3,0,0.0,16757.0,25.0828,0,0,59,HANARO,False,False,False
428510,4,해외주식,KODEX 차이나메타버스액티브,11885,3,0,0.0,12037.0,24.646,0,0,59,KODEX,False,False,False
469530,3,국내파생,RISE 미국달러선물인버스,9130,5,-25,-0.27,9154.0,-6.534,6,0,59,RISE,True,False,False
289250,2,국내 업종/테마,TIGER MSCI KOREA ESG유니버설,9880,3,0,0.0,9910.0,-3.2417,0,0,59,TIGER,False,False,False
395750,2,국내 업종/테마,PLUS ESG가치주액티브,7745,2,5,0.06,7764.0,-5.1471,9,0,58,PLUS,False,False,False
244620,2,국내 업종/테마,KODEX 모멘텀Plus,11590,3,0,0.0,11604.0,-5.6574,0,0,58,KODEX,False,False,False
140580,2,국내 업종/테마,RISE 우량업종대표주,11450,5,-5,-0.04,11429.0,-0.8655,1,0,57,RISE,False,False,False
284980,2,국내 업종/테마,RISE 200금융,11445,5,-40,-0.35,11436.0,5.1162,227,2,57,RISE,False,False,False
456200,6,채권,PLUS 미국달러SOFR금리액티브(합성),58045,3,0,0.0,58103.0,7.9906,0,0,57,PLUS,False,False,False
280920,2,국내 업종/테마,PLUS 주도업종,10325,2,20,0.19,10369.0,-2.8747,7,0,57,PLUS,False,False,False
397410,6,채권,RISE 국채선물5년추종인버스,55510,5,-165,-0.3,55621.0,-0.018,1,0,57,RISE,True,False,False
261920,4,해외주식,ACE 필리핀MSCI(합성),14125,5,-40,-0.28,14100.0,-2.713,4,0,57,ACE,False,False,False
105010,4,해외주식,TIGER 라틴35,4310,5,-75,-1.71,4301.0,4.2558,38,0,56,TIGER,False,False,False
373530,4,해외주식,PLUS 신흥국MSCI인버스(합성 H),10720,3,0,0.0,10791.0,-3.2491,0,0,56,PLUS,True,False,False
437550,7,기타,히어로즈 글로벌리츠이지스액티브,10995,3,0,0.0,11038.0,0.5486,0,0,55,히어로즈,False,False,False
404650,2,국내 업종/테마,SOL KRX기후변화솔루션,9155,5,-40,-0.44,9191.0,-14.4174,13,0,55,SOL,False,False,False
281990,2,국내 업종/테마,RISE 중소형고배당,10985,2,55,0.5,10987.0,2.4847,6,0,55,RISE,False,False,False
261140,2,국내 업종/테마,TIGER 우선주,10915,3,0,0.0,10923.0,-7.5314,24,0,55,TIGER,False,False,False
267450,6,채권,RISE 미국장기국채선물인버스(H),10825,3,0,0.0,10878.0,8.9034,0,0,54,RISE,True,False,True
252410,3,국내파생,RISE 200선물인버스,5970,3,0,0.0,5986.0,4.3706,0,0,54,RISE,True,False,False
227560,2,국내 업종/테마,TIGER 200 생활소비재,8480,2,5,0.06,8486.0,-1.4535,78,0,53,TIGER,False,False,False
397420,6,채권,RISE 국채선물5년추종,51520,5,-185,-0.36,51616.0,1.3922,1,0,53,RISE,False,False,False
315270,2,국내 업종/테마,TIGER 200커뮤니케이션서비스,18690,2,330,1.8,18904.0,10.2768,606,11,52,TIGER,False,False,False
461580,1,국내 시장지수,TIGER 코스닥글로벌,10465,3,0,0.0,10765.0,-3.5929,0,0,52,TIGER,False,False,False
226380,2,국내 업종/테마,ACE Fn성장소비주도주,5705,2,45,0.8,5739.0,2.909,15,0,51,ACE,False,False,False
307510,2,국내 업종/테마,TIGER 의료기기,14655,2,225,1.56,14749.0,1.2276,32,0,51,TIGER,False,False,False
380340,2,국내 업종/테마,ACE Fn5G플러스,8545,2,40,0.47,8566.0,-4.8658,10,0,51,ACE,False,False,False
473500,4,해외주식,KOSEF 글로벌전력반도체,8505,5,-85,-0.99,8548.0,14.7935,26,0,51,KOSEF,False,False,False
131890,2,국내 업종/테마,ACE 삼성그룹동일가중,16970,2,10,0.06,16983.0,-5.8563,10,0,51,ACE,False,False,False
485810,4,해외주식,TIMEFOLIO 글로벌안티에이징바이오액티브,9170,5,-35,-0.38,9208.0,-7.7656,121,1,50,TIMEFOLIO,False,False,False
256450,4,해외주식,PLUS 심천차이넥스트(합성),9970,3,0,0.0,10105.0,52.7969,0,0,50,PLUS,False,False,False
291680,4,해외주식,RISE 차이나H선물인버스(H),9945,2,85,0.86,9887.0,-20.3876,1520,15,50,RISE,True,False,True
277640,2,국내 업종/테마,TIGER 코스피대형주,12385,5,-30,-0.24,12400.0,-3.4979,416,5,50,TIGER,False,False,False
454180,4,해외주식,KOSEF 차이나내수소비TOP CSI,8960,5,-70,-0.78,8987.0,33.6391,41,0,49,KOSEF,False,False,False
457990,2,국내 업종/테마,PLUS 태양광&ESS,8910,5,-70,-0.78,8998.0,-5.6723,9,0,49,PLUS,False,False,False
321410,7,기타,KODEX 멀티에셋하이인컴(H),9790,3,0,0.0,9764.0,-2.1,0,0,49,KODEX,False,False,True
450120,2,국내 업종/테마,KOSEF SK그룹대표주,12205,5,-35,-0.29,12253.0,1.1068,14,0,49,KOSEF,False,False,False
373790,4,해외주식,KOSEF 미국방어배당성장나스닥,15245,3,0,0.0,15292.0,3.0346,2,0,49,KOSEF,False,False,False
402460,2,국내 업종/테마,HANARO Fn K-메타버스MZ,6900,3,0,0.0,6976.0,-0.2891,0,0,48,HANARO,False,False,False
426410,4,해외주식,PLUS 미국대체투자Top10,23560,5,-240,-1.01,23529.0,40.3632,336,7,47,PLUS,False,False,False
301400,1,국내 시장지수,PLUS 코스닥150,11620,2,35,0.3,11690.0,-6.3839,12,0,46,PLUS,False,False,False
404540,2,국내 업종/테마,TIGER KRX기후변화솔루션,9250,3,0,0.0,9269.0,-14.4707,0,0,46,TIGER,False,False,False
291620,3,국내파생,KOSEF 코스닥150선물인버스,7290,5,-5,-0.07,7292.0,4.5128,3437,25,46,KOSEF,True,False,False
413220,4,해외주식,SOL 차이나태양광CSI(합성),4580,3,0,0.0,4674.0,29.5615,0,0,46,SOL,False,False,False
473380,2,국내 업종/테마,HANARO K-메디테크,8980,3,0,0.0,9063.0,8.1927,0,0,45,HANARO,False,False,False
390950,6,채권,HANARO 단기채권액티브,108695,3,0,0.0,108703.0,0.7694,0,0,45,HANARO,False,False,False
466810,2,국내 업종/테마,BNK 2차전지양극재,5570,5,-50,-0.89,5564.0,-14.0016,4,0,45,BNK,False,False,False
238670,7,기타,PLUS 스마트베타Quality채권혼합,10890,2,10,0.09,10892.0,0.9276,190,2,44,PLUS,False,False,False
139290,2,국내 업종/테마,TIGER 200 경기소비재,15470,3,0,0.0,15438.0,0.3567,64,0,43,TIGER,False,False,False
307520,2,국내 업종/테마,TIGER 지주회사,9625,5,-65,-0.67,9641.0,-3.1097,414,3,43,TIGER,False,False,False
306520,3,국내파생,HANARO 200선물인버스,10780,5,-20,-0.19,10799.0,4.7018,100453,1086,43,HANARO,True,False,False
407160,2,국내 업종/테마,KCGI 테크미디어텔레콤액티브,7805,3,0,0.0,7922.0,-5.4513,0,0,43,KCGI,False,False,False
486780,3,국내파생,HANARO 200선물레버리지1.5X,11145,3,0,0.0,11179.0,-6.4625,0,0,42,HANARO,False,True,False
334690,5,원자재,RISE 팔라듐선물(H),4980,5,-160,-3.11,4994.0,-2.002,1908,9,42,RISE,False,False,True
157500,2,국내 업종/테마,TIGER 증권,5715,5,-195,-3.3,5711.0,8.2417,468,2,42,TIGER,False,False,False
252650,1,국내 시장지수,KODEX 200동일가중,10550,3,0,0.0,10653.0,-2.0428,0,0,42,KODEX,False,False,False
381570,2,국내 업종/테마,HANARO Fn친환경에너지,6440,5,-80,-1.23,6435.0,-14.0975,463,3,42,HANARO,False,False,False
407170,2,국내 업종/테마,KCGI 스마트커머스액티브,8250,3,0,0.0,8295.0,1.041,0,0,41,KCGI,False,False,False
367740,2,국내 업종/테마,HANARO Fn5G산업,11765,3,0,0.0,12013.0,-8.0788,0,0,41,HANARO,False,False,False
139240,2,국내 업종/테마,TIGER 200 철강소재,9355,5,-25,-0.27,9468.0,29.4864,712,6,41,TIGER,False,False,False
314700,2,국내 업종/테마,HANARO 농업융복합산업,9135,3,0,0.0,9158.0,-5.091,0,0,41,HANARO,False,False,False
244660,2,국내 업종/테마,KODEX 퀄리티Plus,8200,3,0,0.0,8277.0,-1.6197,0,0,41,KODEX,False,False,False
448510,4,해외주식,HANARO 글로벌신재생에너지MSCI(합성),7325,5,-75,-1.01,7316.0,3.3519,13,0,40,HANARO,False,False,False
266390,2,국내 업종/테마,KODEX 경기소비재,8010,2,55,0.69,8020.0,-5.2413,4,0,40,KODEX,False,False,False
244670,2,국내 업종/테마,KODEX 밸류Plus,7875,3,0,0.0,7925.0,-1.7468,0,0,39,KODEX,False,False,False
252000,1,국내 시장지수,TIGER 200동일가중,11150,3,0,0.0,11142.0,-1.2838,0,0,39,TIGER,False,False,False
220130,4,해외주식,SOL 차이나강소기업CSI500(합성 H),4825,3,0,0.0,4873.0,33.2872,84,0,39,SOL,False,False,False
438210,4,해외주식,PLUS 글로벌AI,15430,5,-95,-0.61,15418.0,36.7841,2168,33,39,PLUS,False,False,False
429870,7,기타,히어로즈 리츠이지스액티브,6970,3,0,0.0,7075.0,-10.7783,6,0,38,히어로즈,False,False,False
486790,3,국내파생,HANARO 코스닥150선물레버리지1.5X,10575,3,0,0.0,10661.0,-10.3434,0,0,38,HANARO,False,True,False
433250,1,국내 시장지수,UNICORN R&D 액티브,10835,2,35,0.32,10831.0,-5.2216,1,0,38,UNICORN,False,False,False
253240,3,국내파생,KOSEF 200선물인버스,6040,3,0,0.0,6044.0,4.5887,139,0,36,KOSEF,True,False,False
487750,2,국내 업종/테마,BNK 온디바이스AI,6590,5,-25,-0.38,6653.0,-11.3865,5,0,36,BNK,False,False,False
472490,4,해외주식,HANARO 미국애그테크,11915,3,0,0.0,11834.0,16.4939,0,0,36,HANARO,False,False,False
147970,2,국내 업종/테마,TIGER 모멘텀,29575,3,0,0.0,29612.0,2.9913,0,0,35,TIGER,False,False,False
371130,4,해외주식,ACE 베트남VN30선물블룸버그레버리지(H),11670,2,130,1.13,11421.0,-0.3455,4,0,35,ACE,False,True,True
277650,2,국내 업종/테마,TIGER 코스피중형주,13695,3,0,0.0,13772.0,-3.4544,0,0,34,TIGER,False,False,False
139310,5,원자재,TIGER 금속선물(H),5695,3,0,0.0,5724.0,2.5202,18,0,34,TIGER,False,False,True
411720,4,해외주식,RISE 글로벌메타버스,16855,5,-25,-0.15,16846.0,26.4419,1,0,34,RISE,False,False,False
140570,2,국내 업종/테마,RISE 수출주,11160,5,-110,-0.98,11186.0,0.9856,1,0,33,RISE,False,False,False
476000,2,국내 업종/테마,UNICORN 포스트IPO액티브,5945,2,50,0.85,5944.0,-18.4648,1,0,33,UNICORN,False,False,False
469790,2,국내 업종/테마,KOSEF K-테크TOP10,10510,2,50,0.48,10524.0,0.2491,2,0,32,KOSEF,False,False,False
426330,4,해외주식,KOSEF 미국ETF산업STOXX,15605,3,0,0.0,15581.0,19.7161,10,0,31,KOSEF,False,False,False
304760,1,국내 시장지수,HANARO KRX300,15325,3,0,0.0,15288.0,-2.2703,0,0,31,HANARO,False,False,False
280940,5,원자재,KODEX 골드선물인버스(H),5465,2,55,1.02,5488.0,-6.4014,155,0,30,KODEX,True,False,True
266550,2,국내 업종/테마,PLUS 중형주저변동50,11860,2,75,0.64,11874.0,-4.4976,7,0,30,PLUS,False,False,False
334700,5,원자재,RISE 팔라듐선물인버스(H),5870,2,140,2.44,5912.0,-1.8836,462,2,29,RISE,True,False,True
391670,1,국내 시장지수,HK 베스트일레븐액티브,8365,3,0,0.0,8377.0,-9.2241,0,0,29,HK,False,False,False
145670,3,국내파생,ACE 인버스,5835,3,0,0.0,5812.0,5.1351,6,0,29,ACE,True,False,False
427120,2,국내 업종/테마,RISE 플랫폼테마,6935,2,85,1.24,6992.0,26.2672,420,2,29,RISE,False,False,False
433860,7,기타,PLUS TDF2040액티브,13035,3,0,0.0,12996.0,7.9503,0,0,27,PLUS,False,False,False
